# Time Signal
0.333000 0.133687
0.333125 0.715278
0.333250 1.184347
0.333375 0.599132
0.333500 -0.164734
0.333625 -0.754395
0.333750 -1.037702
0.333875 -0.860939
0.334000 0.099480
0.334125 0.737801
0.334250 1.038041
0.334375 0.572878
0.334500 0.076274
0.334625 -0.684085
0.334750 -0.889744
0.334875 -0.743475
0.335000 -0.196397
0.335125 0.848614
0.335250 1.009308
0.335375 0.835770
0.335500 0.184255
0.335625 -0.859174
0.335750 -1.133626
0.335875 -0.563373
0.336000 -0.047760
0.336125 0.519026
0.336250 1.142864
0.336375 0.853486
0.336500 -0.081199
0.336625 -0.715482
0.336750 -1.191132
0.336875 -0.854752
0.337000 0.199939
0.337125 0.900337
0.337250 0.944447
0.337375 0.542285
0.337500 -0.054160
0.337625 -0.600348
0.337750 -1.118722
0.337875 -0.861656
0.338000 -0.062618
0.338125 0.826383
0.338250 0.911157
0.338375 0.520849
0.338500 -0.057590
0.338625 -0.885755
0.338750 -1.022561
0.338875 -0.761208
0.339000 0.162840
0.339125 0.893887
0.339250 0.874629
0.339375 0.854345
0.339500 -0.165415
0.339625 -0.766108
0.339750 -0.909095
0.339875 -0.720135
0.340000 -0.046995
0.340125 0.740851
0.340250 0.933287
0.340375 0.778794
0.340500 -0.174546
0.340625 -0.764899
0.340750 -0.875893
0.340875 -0.881811
0.341000 -0.064688
0.341125 0.575712
0.341250 0.860410
0.341375 0.788385
0.341500 0.175211
0.341625 -0.765441
0.341750 -0.873340
0.341875 -0.794481
0.342000 -0.138945
0.342125 0.544918
0.342250 0.926437
0.342375 0.710435
0.342500 -0.140777
0.342625 -0.603196
0.342750 -0.850709
0.342875 -0.884935
0.343000 0.090590
0.343125 0.530963
0.343250 1.169345
0.343375 0.832389
0.343500 -0.035004
0.343625 -0.646897
0.343750 -1.087813
0.343875 -0.589242
0.344000 -0.105908
0.344125 0.752592
0.344250 0.989620
0.344375 0.626499
0.344500 0.187595
0.344625 -0.793363
0.344750 -1.055247
0.344875 -0.784073
0.345000 -0.017727
0.345125 0.712224
0.345250 0.804247
0.345375 0.664680
0.345500 0.146899
0.345625 -0.576258
0.345750 -0.929736
0.345875 -0.899271
0.346000 0.168636
0.346125 0.903837
0.346250 1.011232
0.346375 0.535113
0.346500 0.100517
0.346625 -0.746585
0.346750 -1.149890
0.346875 -0.715855
0.347000 -0.015540
0.347125 0.526535
0.347250 0.916469
0.347375 0.856447
0.347500 0.079728
0.347625 -0.678395
0.347750 -0.932730
0.347875 -0.533386
0.348000 -0.125934
0.348125 0.564044
0.348250 0.893180
0.348375 0.568897
0.348500 -0.029467
0.348625 -0.669193
0.348750 -1.015244
0.348875 -0.554271
0.349000 -0.156861
0.349125 0.696100
0.349250 0.910476
0.349375 0.897010
0.349500 -0.080093
0.349625 -0.526329
0.349750 -0.802196
0.349875 -0.818458
0.350000 0.177403
0.350125 0.716208
0.350250 0.916590
0.350375 0.785137
0.350500 0.169636
0.350625 -0.740444
0.350750 -1.130786
0.350875 -0.753150
0.351000 -0.013775
0.351125 0.692799
0.351250 0.903365
0.351375 0.572908
0.351500 -0.185689
0.351625 -0.536451
0.351750 -1.160414
0.351875 -0.818607
0.352000 -0.172487
0.352125 0.639825
0.352250 0.950226
0.352375 0.705245
0.352500 0.170752
0.352625 -0.572180
0.352750 -1.048961
0.352875 -0.893337
0.353000 -0.076109
0.353125 0.768648
0.353250 0.803741
0.353375 0.751055
0.353500 0.042201
0.353625 -0.905560
0.353750 -0.867471
0.353875 -0.687362
0.354000 0.010594
0.354125 0.556195
0.354250 0.897711
0.354375 0.687224
0.354500 0.015846
0.354625 -0.740122
0.354750 -0.865862
0.354875 -0.905139
0.355000 0.152541
0.355125 0.544655
0.355250 0.867837
0.355375 0.874090
0.355500 -0.191940
0.355625 -0.799699
0.355750 -1.144584
0.355875 -0.871507
0.356000 0.040229
0.356125 0.712735
0.356250 1.033806
0.356375 0.717957
0.356500 -0.059376
0.356625 -0.522221
0.356750 -0.975315
0.356875 -0.642489
0.357000 0.046318
0.357125 0.735595
0.357250 0.908502
0.357375 0.595739
0.357500 0.030053
0.357625 -0.866110
0.357750 -0.891690
0.357875 -0.866603
0.358000 -0.109785
0.358125 0.513132
0.358250 1.020689
0.358375 0.813019
0.358500 -0.027078
0.358625 -0.752257
0.358750 -0.892055
0.358875 -0.781524
0.359000 -0.007686
0.359125 0.882836
0.359250 0.892501
0.359375 0.707576
0.359500 -0.116738
0.359625 -0.759242
0.359750 -0.963866
0.359875 -0.583740
0.360000 0.153648
0.360125 0.577070
0.360250 0.934285
0.360375 0.601345
0.360500 -0.145265
0.360625 -0.548132
0.360750 -0.841211
0.360875 -0.605916
0.361000 -0.012596
0.361125 0.574363
0.361250 1.189759
0.361375 0.524455
0.361500 -0.091648
0.361625 -0.608976
0.361750 -1.142084
0.361875 -0.708646
0.362000 0.104017
0.362125 0.785753
0.362250 0.904441
0.362375 0.584180
0.362500 -0.166643
0.362625 -0.894734
0.362750 -0.997412
0.362875 -0.681280
0.363000 0.188201
0.363125 0.802181
0.363250 0.826232
0.363375 0.578443
0.363500 -0.156987
0.363625 -0.644697
0.363750 -0.805233
0.363875 -0.510534
0.364000 0.132259
0.364125 0.636218
0.364250 0.890747
0.364375 0.894218
0.364500 -0.111892
0.364625 -0.857602
0.364750 -0.911765
0.364875 -0.631740
0.365000 -0.083115
0.365125 0.785103
0.365250 1.092783
0.365375 0.732199
0.365500 -0.023957
0.365625 -0.556381
0.365750 -1.176383
0.365875 -0.826930
0.366000 0.029283
0.366125 0.635110
0.366250 0.957186
0.366375 0.769846
0.366500 -0.059495
0.366625 -0.547381
0.366750 -1.111502
0.366875 -0.778528
0.367000 0.054950
0.367125 0.621857
0.367250 0.999982
0.367375 0.805039
0.367500 0.177051
0.367625 -0.712349
0.367750 -0.905563
0.367875 -0.597662
0.368000 0.123806
0.368125 0.892253
0.368250 1.096492
0.368375 0.518915
0.368500 -0.165246
0.368625 -0.722315
0.368750 -0.912760
0.368875 -0.755577
0.369000 -0.137356
0.369125 0.687167
0.369250 1.176690
0.369375 0.745932
0.369500 -0.069349
0.369625 -0.906809
0.369750 -0.881065
0.369875 -0.547019
0.370000 -0.071605
0.370125 0.583209
0.370250 1.022762
0.370375 0.775883
0.370500 -0.164094
0.370625 -0.595798
0.370750 -0.802581
0.370875 -0.616342
0.371000 -0.174060
0.371125 0.704564
0.371250 0.988631
0.371375 0.510218
0.371500 0.192242
0.371625 -0.824066
0.371750 -0.887512
0.371875 -0.591208
0.372000 -0.131693
0.372125 0.716085
0.372250 1.127775
0.372375 0.610025
0.372500 0.193691
0.372625 -0.692063
0.372750 -0.945487
0.372875 -0.850658
0.373000 0.195011
0.373125 0.738251
0.373250 1.095209
0.373375 0.632872
0.373500 0.031575
0.373625 -0.693008
0.373750 -1.114215
0.373875 -0.547267
0.374000 0.090346
0.374125 0.815671
0.374250 1.028683
0.374375 0.833331
0.374500 0.019767
0.374625 -0.680993
0.374750 -0.983079
0.374875 -0.661268
0.375000 -0.176497
0.375125 0.512619
0.375250 1.048885
0.375375 0.522749
0.375500 -0.111339
0.375625 -0.745798
0.375750 -0.868394
0.375875 -0.750252
0.376000 0.170270
0.376125 0.766522
0.376250 1.059841
0.376375 0.871209
0.376500 -0.125671
0.376625 -0.792759
0.376750 -1.179517
0.376875 -0.837617
0.377000 0.145582
0.377125 0.822777
0.377250 0.995190
0.377375 0.684143
0.377500 -0.070148
0.377625 -0.626081
0.377750 -1.063059
0.377875 -0.887004
0.378000 -0.010534
0.378125 0.872784
0.378250 1.146263
0.378375 0.516464
0.378500 -0.008365
0.378625 -0.743948
0.378750 -0.944873
0.378875 -0.691933
0.379000 -0.031213
0.379125 0.611115
0.379250 1.030884
0.379375 0.764416
0.379500 0.065374
0.379625 -0.744584
0.379750 -1.185772
0.379875 -0.671352
0.380000 -0.178160
0.380125 0.781115
0.380250 0.999793
0.380375 0.603381
0.380500 0.188494
0.380625 -0.686873
0.380750 -1.034304
0.380875 -0.573165
0.381000 -0.063956
0.381125 0.868007
0.381250 0.911045
0.381375 0.772846
0.381500 0.041826
0.381625 -0.659106
0.381750 -0.914094
0.381875 -0.875686
0.382000 0.013606
0.382125 0.739232
0.382250 0.840713
0.382375 0.512435
0.382500 0.195398
0.382625 -0.611327
0.382750 -0.979434
0.382875 -0.743038
0.383000 0.199767
0.383125 0.558588
0.383250 0.821445
0.383375 0.772392
0.383500 0.013878
0.383625 -0.871436
0.383750 -1.099028
0.383875 -0.671243
0.384000 0.109764
0.384125 0.807846
0.384250 1.132074
0.384375 0.805246
0.384500 -0.078940
0.384625 -0.809283
0.384750 -0.967854
0.384875 -0.650100
0.385000 -0.141403
0.385125 0.850348
0.385250 0.922813
0.385375 0.807656
0.385500 -0.008910
0.385625 -0.898409
0.385750 -0.868099
0.385875 -0.902379
0.386000 0.040935
0.386125 0.879713
0.386250 0.810124
0.386375 0.743303
0.386500 0.068448
0.386625 -0.676381
0.386750 -1.199670
0.386875 -0.638785
0.387000 0.082105
0.387125 0.528817
0.387250 0.933543
0.387375 0.603197
0.387500 -0.142477
0.387625 -0.672631
0.387750 -0.868113
0.387875 -0.539957
0.388000 -0.064648
0.388125 0.771078
0.388250 1.065357
0.388375 0.763364
0.388500 0.161699
0.388625 -0.809586
0.388750 -1.086671
0.388875 -0.886686
0.389000 -0.159315
0.389125 0.743202
0.389250 1.120905
0.389375 0.738973
0.389500 0.044910
0.389625 -0.654358
0.389750 -0.963341
0.389875 -0.821381
0.390000 0.025330
0.390125 0.753918
0.390250 1.121990
0.390375 0.601033
0.390500 -0.122585
0.390625 -0.584787
0.390750 -0.837819
0.390875 -0.547444
0.391000 0.144111
0.391125 0.602802
0.391250 0.855689
0.391375 0.508627
0.391500 0.130263
0.391625 -0.519474
0.391750 -0.831265
0.391875 -0.841594
0.392000 0.051471
0.392125 0.741246
0.392250 1.121838
0.392375 0.720407
0.392500 0.131513
0.392625 -0.871958
0.392750 -0.966347
0.392875 -0.534880
0.393000 0.071350
0.393125 0.661654
0.393250 1.004161
0.393375 0.623235
0.393500 -0.192638
0.393625 -0.866248
0.393750 -0.998082
0.393875 -0.674310
0.394000 0.087563
0.394125 0.631080
0.394250 1.126658
0.394375 0.872196
0.394500 -0.153692
0.394625 -0.618304
0.394750 -0.875316
0.394875 -0.516828
0.395000 0.184630
0.395125 0.887486
0.395250 1.191866
0.395375 0.821849
0.395500 0.167920
0.395625 -0.546485
0.395750 -0.819681
0.395875 -0.687593
0.396000 -0.005320
0.396125 0.809215
0.396250 0.832749
0.396375 0.633393
0.396500 0.137379
0.396625 -0.640759
0.396750 -1.101422
0.396875 -0.698500
0.397000 -0.178947
0.397125 0.809871
0.397250 1.124802
0.397375 0.535485
0.397500 0.143505
0.397625 -0.780383
0.397750 -0.938893
0.397875 -0.675899
0.398000 0.050641
0.398125 0.694840
0.398250 0.996232
0.398375 0.803944
0.398500 -0.123367
0.398625 -0.786130
0.398750 -0.912820
0.398875 -0.845948
0.399000 -0.098781
0.399125 0.786197
0.399250 1.175968
0.399375 0.576379
0.399500 0.039570
0.399625 -0.550834
0.399750 -0.911281
0.399875 -0.872832
0.400000 0.058482
0.400125 0.828561
0.400250 0.960629
0.400375 0.702838
0.400500 -0.012127
0.400625 -0.647857
0.400750 -1.195597
0.400875 -0.698267
0.401000 -0.038098
0.401125 0.836373
0.401250 1.037153
0.401375 0.612629
0.401500 -0.143990
0.401625 -0.808879
0.401750 -0.863337
0.401875 -0.600600
0.402000 0.086089
0.402125 0.640006
0.402250 1.003412
0.402375 0.869681
0.402500 0.053789
0.402625 -0.816490
0.402750 -1.176203
0.402875 -0.551980
0.403000 0.169621
0.403125 0.906819
0.403250 0.824335
0.403375 0.716394
0.403500 0.156110
0.403625 -0.594104
0.403750 -0.956373
0.403875 -0.692639
0.404000 0.034610
0.404125 0.511386
0.404250 0.810267
0.404375 0.529557
0.404500 0.063416
0.404625 -0.892431
0.404750 -0.968778
0.404875 -0.881652
0.405000 0.143882
0.405125 0.575447
0.405250 0.930913
0.405375 0.906890
0.405500 -0.033332
0.405625 -0.839467
0.405750 -0.893645
0.405875 -0.854457
0.406000 0.000398
0.406125 0.616914
0.406250 0.815291
0.406375 0.561429
0.406500 0.000286
0.406625 -0.868030
0.406750 -1.190619
0.406875 -0.737045
0.407000 -0.161114
0.407125 0.540806
0.407250 1.179284
0.407375 0.901977
0.407500 0.146776
0.407625 -0.684150
0.407750 -0.990598
0.407875 -0.725810
0.408000 0.027120
0.408125 0.726834
0.408250 1.003682
0.408375 0.597761
0.408500 0.034427
0.408625 -0.872233
0.408750 -1.083958
0.408875 -0.728944
0.409000 -0.096663
0.409125 0.754062
0.409250 0.978013
0.409375 0.776968
0.409500 0.114512
0.409625 -0.822711
0.409750 -0.877425
0.409875 -0.792081
0.410000 -0.005887
0.410125 0.844917
0.410250 0.969284
0.410375 0.901605
0.410500 0.177018
0.410625 -0.728489
0.410750 -1.035508
0.410875 -0.891331
0.411000 0.012465
0.411125 0.650902
0.411250 0.810714
0.411375 0.666318
0.411500 0.166645
0.411625 -0.686981
0.411750 -0.859560
0.411875 -0.713208
0.412000 -0.160212
0.412125 0.651191
0.412250 1.084489
0.412375 0.781217
0.412500 -0.020937
0.412625 -0.906642
0.412750 -1.147663
0.412875 -0.624818
0.413000 0.047407
0.413125 0.737494
0.413250 0.952218
0.413375 0.669166
0.413500 0.114649
0.413625 -0.832322
0.413750 -0.922983
0.413875 -0.798193
0.414000 -0.187312
0.414125 0.553387
0.414250 0.903347
0.414375 0.896690
0.414500 0.024978
0.414625 -0.639219
0.414750 -1.194577
0.414875 -0.869757
0.415000 -0.188437
0.415125 0.523299
0.415250 0.996496
0.415375 0.885436
0.415500 0.036346
0.415625 -0.770197
0.415750 -1.027839
0.415875 -0.631123
0.416000 0.081112
0.416125 0.563754
0.416250 0.950162
0.416375 0.567140
0.416500 -0.142834
0.416625 -0.704577
0.416750 -0.857613
0.416875 -0.602421
0.417000 -0.167178
0.417125 0.601652
0.417250 0.866680
0.417375 0.854681
0.417500 -0.030535
0.417625 -0.563455
0.417750 -1.143579
0.417875 -0.725085
0.418000 0.190077
0.418125 0.666891
0.418250 0.971673
0.418375 0.722134
0.418500 -0.172432
0.418625 -0.729998
0.418750 -0.947691
0.418875 -0.867845
0.419000 -0.006768
0.419125 0.555871
0.419250 0.817527
0.419375 0.536583
0.419500 -0.014217
0.419625 -0.717482
0.419750 -0.894475
0.419875 -0.840326
0.420000 0.046254
0.420125 0.562827
0.420250 0.926883
0.420375 0.810670
0.420500 0.058121
0.420625 -0.837842
0.420750 -0.991819
0.420875 -0.616015
0.421000 -0.036101
0.421125 0.781944
0.421250 1.038602
0.421375 0.840351
0.421500 0.018574
0.421625 -0.612033
0.421750 -1.084670
0.421875 -0.698552
0.422000 -0.145267
0.422125 0.794162
0.422250 0.823517
0.422375 0.589532
0.422500 -0.135991
0.422625 -0.631304
0.422750 -1.078380
0.422875 -0.649831
0.423000 0.124681
0.423125 0.646249
0.423250 1.086819
0.423375 0.617433
0.423500 0.128826
0.423625 -0.714729
0.423750 -1.022828
0.423875 -0.731918
0.424000 0.047999
0.424125 0.811099
0.424250 0.878687
0.424375 0.613333
0.424500 0.173396
0.424625 -0.620280
0.424750 -0.802750
0.424875 -0.769947
0.425000 -0.038197
0.425125 0.742971
0.425250 0.870472
0.425375 0.887328
0.425500 -0.069161
0.425625 -0.721289
0.425750 -1.011160
0.425875 -0.721407
0.426000 -0.127201
0.426125 0.719419
0.426250 1.068061
0.426375 0.644004
0.426500 -0.111770
0.426625 -0.517485
0.426750 -0.805763
0.426875 -0.894313
0.427000 -0.071259
0.427125 0.788194
0.427250 0.923188
0.427375 0.564819
0.427500 -0.126660
0.427625 -0.606748
0.427750 -0.967166
0.427875 -0.585623
0.428000 0.004435
0.428125 0.818601
0.428250 0.827645
0.428375 0.684821
0.428500 -0.001590
0.428625 -0.882156
0.428750 -0.885061
0.428875 -0.546992
0.429000 0.060686
0.429125 0.892566
0.429250 1.140403
0.429375 0.898759
0.429500 -0.028873
0.429625 -0.777884
0.429750 -1.022716
0.429875 -0.663149
0.430000 0.141645
0.430125 0.552443
0.430250 1.180923
0.430375 0.536847
0.430500 -0.164979
0.430625 -0.531909
0.430750 -1.157402
0.430875 -0.743238
0.431000 0.056181
0.431125 0.672828
0.431250 1.021516
0.431375 0.836737
0.431500 -0.133776
0.431625 -0.852795
0.431750 -0.948954
0.431875 -0.636586
0.432000 0.165941
0.432125 0.785808
0.432250 0.848303
0.432375 0.671306
0.432500 0.103558
0.432625 -0.543846
0.432750 -1.075622
0.432875 -0.742739
0.433000 0.148642
0.433125 0.571840
0.433250 0.955955
0.433375 0.626968
0.433500 -0.005926
0.433625 -0.573923
0.433750 -0.836117
0.433875 -0.771508
0.434000 0.178493
0.434125 0.851941
0.434250 0.965406
0.434375 0.520770
0.434500 0.119911
0.434625 -0.699101
0.434750 -1.022536
0.434875 -0.730873
0.435000 0.173806
0.435125 0.906058
0.435250 0.905800
0.435375 0.547023
0.435500 -0.146644
0.435625 -0.550202
0.435750 -0.889498
0.435875 -0.887912
0.436000 0.035472
0.436125 0.865957
0.436250 0.983462
0.436375 0.646268
0.436500 0.121965
0.436625 -0.599284
0.436750 -0.896540
0.436875 -0.636472
0.437000 0.172661
0.437125 0.566511
0.437250 1.190563
0.437375 0.673710
0.437500 0.192655
0.437625 -0.552620
0.437750 -0.897733
0.437875 -0.535856
0.438000 0.099212
0.438125 0.574843
0.438250 1.184850
0.438375 0.726343
0.438500 0.075759
0.438625 -0.744827
0.438750 -0.804597
0.438875 -0.657683
0.439000 -0.038639
0.439125 0.608316
0.439250 1.089408
0.439375 0.721674
0.439500 -0.141977
0.439625 -0.707175
0.439750 -0.966173
0.439875 -0.613490
0.440000 -0.041301
0.440125 0.524345
0.440250 0.832713
0.440375 0.587865
0.440500 0.125184
0.440625 -0.570986
0.440750 -0.848543
0.440875 -0.609385
0.441000 0.195680
0.441125 0.849152
0.441250 0.864393
0.441375 0.895407
0.441500 0.096416
0.441625 -0.540443
0.441750 -0.840517
0.441875 -0.711340
0.442000 -0.165657
0.442125 0.851407
0.442250 0.814939
0.442375 0.817098
0.442500 -0.093322
0.442625 -0.896704
0.442750 -1.040521
0.442875 -0.639173
0.443000 -0.088527
0.443125 0.556036
0.443250 0.882568
0.443375 0.676737
0.443500 0.048720
0.443625 -0.590725
0.443750 -1.136820
0.443875 -0.899531
0.444000 0.133721
0.444125 0.602985
0.444250 0.888269
0.444375 0.765883
0.444500 -0.167929
0.444625 -0.867337
0.444750 -1.043438
0.444875 -0.879443
0.445000 0.181702
0.445125 0.728122
0.445250 0.815899
0.445375 0.785341
0.445500 -0.012300
0.445625 -0.531756
0.445750 -1.126067
0.445875 -0.685209
0.446000 0.119777
0.446125 0.595982
0.446250 0.931957
0.446375 0.533416
0.446500 -0.100808
0.446625 -0.615646
0.446750 -0.905693
0.446875 -0.696324
0.447000 0.140303
0.447125 0.883928
0.447250 1.180349
0.447375 0.696227
0.447500 0.093331
0.447625 -0.863627
0.447750 -1.003372
0.447875 -0.680182
0.448000 -0.060491
0.448125 0.792025
0.448250 0.885769
0.448375 0.678654
0.448500 0.124578
0.448625 -0.664768
0.448750 -1.000857
0.448875 -0.600691
0.449000 -0.136708
0.449125 0.722113
0.449250 0.984585
0.449375 0.757991
0.449500 -0.009541
0.449625 -0.648524
0.449750 -1.127154
0.449875 -0.796979
0.450000 0.147315
0.450125 0.711949
0.450250 0.936505
0.450375 0.553751
0.450500 -0.103833
0.450625 -0.876306
0.450750 -0.942640
0.450875 -0.870483
0.451000 -0.192282
0.451125 0.744798
0.451250 1.025680
0.451375 0.808031
0.451500 0.081247
0.451625 -0.884752
0.451750 -1.072086
0.451875 -0.886441
0.452000 0.107156
0.452125 0.720846
0.452250 0.992148
0.452375 0.738959
0.452500 -0.143897
0.452625 -0.515844
0.452750 -1.061800
0.452875 -0.787860
0.453000 0.006391
0.453125 0.829892
0.453250 1.170199
0.453375 0.903814
0.453500 -0.018713
0.453625 -0.864033
0.453750 -1.093101
0.453875 -0.778390
0.454000 0.047824
0.454125 0.750454
0.454250 0.975297
0.454375 0.851199
0.454500 0.074280
0.454625 -0.874497
0.454750 -0.819352
0.454875 -0.625238
0.455000 0.070448
0.455125 0.713452
0.455250 0.982861
0.455375 0.658774
0.455500 0.028594
0.455625 -0.596322
0.455750 -1.027735
0.455875 -0.771225
0.456000 -0.075542
0.456125 0.871481
0.456250 1.167670
0.456375 0.687564
0.456500 0.155744
0.456625 -0.801301
0.456750 -0.900231
0.456875 -0.745084
0.457000 -0.171424
0.457125 0.777111
0.457250 0.958798
0.457375 0.717111
0.457500 0.112946
0.457625 -0.641417
0.457750 -0.861347
0.457875 -0.746186
0.458000 -0.090872
0.458125 0.621035
0.458250 0.904948
0.458375 0.890393
0.458500 -0.053380
0.458625 -0.821461
0.458750 -0.934780
0.458875 -0.890132
0.459000 0.091870
0.459125 0.555241
0.459250 0.968577
0.459375 0.627693
0.459500 0.158762
0.459625 -0.566291
0.459750 -0.943600
0.459875 -0.823851
0.460000 0.105307
0.460125 0.731174
0.460250 1.063781
0.460375 0.768018
0.460500 0.129929
0.460625 -0.743525
0.460750 -1.177001
0.460875 -0.548490
0.461000 -0.166511
0.461125 0.688843
0.461250 0.968556
0.461375 0.853646
0.461500 -0.152437
0.461625 -0.799941
0.461750 -1.092608
0.461875 -0.750549
0.462000 0.021237
0.462125 0.719462
0.462250 0.939912
0.462375 0.874937
0.462500 0.097899
0.462625 -0.901961
0.462750 -0.815263
0.462875 -0.717208
0.463000 -0.146791
0.463125 0.660378
0.463250 1.110420
0.463375 0.519164
0.463500 -0.105801
0.463625 -0.740348
0.463750 -1.104622
0.463875 -0.507716
0.464000 0.190807
0.464125 0.866298
0.464250 1.060370
0.464375 0.827987
0.464500 -0.077354
0.464625 -0.623743
0.464750 -0.920571
0.464875 -0.750824
0.465000 -0.134813
0.465125 0.555068
0.465250 0.902757
0.465375 0.619738
0.465500 -0.044787
0.465625 -0.696905
0.465750 -0.930746
0.465875 -0.530754
0.466000 -0.177569
0.466125 0.516324
0.466250 1.144119
0.466375 0.827562
0.466500 -0.185790
0.466625 -0.578273
0.466750 -1.089714
0.466875 -0.839654
0.467000 -0.117782
0.467125 0.527807
0.467250 0.879578
0.467375 0.683386
0.467500 -0.012481
0.467625 -0.732116
0.467750 -1.024265
0.467875 -0.728672
0.468000 -0.065918
0.468125 0.543148
0.468250 0.899250
0.468375 0.763942
0.468500 0.119547
0.468625 -0.528468
0.468750 -1.186950
0.468875 -0.522509
0.469000 -0.173262
0.469125 0.622925
0.469250 0.897297
0.469375 0.688903
0.469500 0.125923
0.469625 -0.540539
0.469750 -1.041787
0.469875 -0.558627
0.470000 0.175710
0.470125 0.609393
0.470250 1.068871
0.470375 0.897116
0.470500 -0.168765
0.470625 -0.528007
0.470750 -1.142473
0.470875 -0.793772
0.471000 0.199776
0.471125 0.644242
0.471250 1.089682
0.471375 0.694549
0.471500 0.112003
0.471625 -0.841691
0.471750 -0.834191
0.471875 -0.860878
0.472000 -0.098460
0.472125 0.572138
0.472250 1.103000
0.472375 0.528078
0.472500 -0.156240
0.472625 -0.591001
0.472750 -1.194366
0.472875 -0.836708
0.473000 -0.168206
0.473125 0.610085
0.473250 1.052262
0.473375 0.864952
0.473500 -0.130602
0.473625 -0.896651
0.473750 -0.893742
0.473875 -0.861969
0.474000 -0.087150
0.474125 0.682227
0.474250 0.835215
0.474375 0.651058
0.474500 -0.045716
0.474625 -0.814327
0.474750 -0.942650
0.474875 -0.752942
0.475000 0.029810
0.475125 0.654205
0.475250 1.141542
0.475375 0.649030
0.475500 0.012527
0.475625 -0.599793
0.475750 -1.011915
0.475875 -0.593179
0.476000 0.172478
0.476125 0.598200
0.476250 1.134967
0.476375 0.523194
0.476500 -0.192894
0.476625 -0.566486
0.476750 -1.113450
0.476875 -0.868084
0.477000 -0.156481
0.477125 0.845870
0.477250 1.196804
0.477375 0.620117
0.477500 0.149339
0.477625 -0.604100
0.477750 -1.041788
0.477875 -0.845039
0.478000 -0.121902
0.478125 0.700560
0.478250 1.006086
0.478375 0.739639
0.478500 0.086115
0.478625 -0.843668
0.478750 -0.813371
0.478875 -0.791040
0.479000 0.010483
0.479125 0.835247
0.479250 1.057925
0.479375 0.530004
0.479500 0.035549
0.479625 -0.861038
0.479750 -0.863110
0.479875 -0.699183
0.480000 -0.062973
0.480125 0.779008
0.480250 1.024079
0.480375 0.651371
0.480500 0.012378
0.480625 -0.596494
0.480750 -1.016781
0.480875 -0.651182
0.481000 0.049479
0.481125 0.687117
0.481250 1.169002
0.481375 0.705795
0.481500 -0.116914
0.481625 -0.779851
0.481750 -0.939180
0.481875 -0.745820
0.482000 0.120599
0.482125 0.574076
0.482250 1.193754
0.482375 0.713935
0.482500 -0.069574
0.482625 -0.526757
0.482750 -0.877173
0.482875 -0.566341
0.483000 0.108619
0.483125 0.687864
0.483250 1.163731
0.483375 0.651126
0.483500 0.026737
0.483625 -0.606462
0.483750 -0.847992
0.483875 -0.543223
0.484000 -0.027538
0.484125 0.683142
0.484250 0.908083
0.484375 0.892043
0.484500 -0.113228
0.484625 -0.615856
0.484750 -0.959074
0.484875 -0.570979
0.485000 -0.128585
0.485125 0.717058
0.485250 0.934883
0.485375 0.661574
0.485500 0.137092
0.485625 -0.511398
0.485750 -0.884313
0.485875 -0.649277
0.486000 -0.137381
0.486125 0.816514
0.486250 0.864593
0.486375 0.700042
0.486500 0.089856
0.486625 -0.519625
0.486750 -1.066234
0.486875 -0.708738
0.487000 -0.031900
0.487125 0.604646
0.487250 1.142457
0.487375 0.902079
0.487500 0.198045
0.487625 -0.612655
0.487750 -0.841212
0.487875 -0.736444
0.488000 -0.129414
0.488125 0.573962
0.488250 0.955535
0.488375 0.664338
0.488500 0.158180
0.488625 -0.510602
0.488750 -1.106577
0.488875 -0.877600
0.489000 0.006342
0.489125 0.735472
0.489250 0.983910
0.489375 0.650658
0.489500 0.024096
0.489625 -0.807541
0.489750 -1.198687
0.489875 -0.620537
0.490000 -0.190902
0.490125 0.573015
0.490250 0.879573
0.490375 0.805915
0.490500 -0.146694
0.490625 -0.693741
0.490750 -1.102758
0.490875 -0.685584
0.491000 0.110816
0.491125 0.546751
0.491250 1.016430
0.491375 0.816067
0.491500 0.134225
0.491625 -0.731938
0.491750 -1.120445
0.491875 -0.902423
0.492000 0.042175
0.492125 0.742217
0.492250 0.961982
0.492375 0.707431
0.492500 0.031506
0.492625 -0.651693
0.492750 -0.970237
0.492875 -0.869124
0.493000 -0.116284
0.493125 0.520743
0.493250 0.981469
0.493375 0.814812
0.493500 -0.086694
0.493625 -0.724259
0.493750 -1.005660
0.493875 -0.784813
0.494000 0.048611
0.494125 0.781058
0.494250 0.821171
0.494375 0.809162
0.494500 -0.112818
0.494625 -0.788703
0.494750 -1.076490
0.494875 -0.508956
0.495000 -0.041858
0.495125 0.847028
0.495250 1.107046
0.495375 0.599350
0.495500 -0.084831
0.495625 -0.520458
0.495750 -1.103009
0.495875 -0.549855
0.496000 0.021640
0.496125 0.766136
0.496250 0.957511
0.496375 0.560373
0.496500 -0.085530
0.496625 -0.519860
0.496750 -1.108819
0.496875 -0.709070
0.497000 -0.198997
0.497125 0.779756
0.497250 0.905810
0.497375 0.621273
0.497500 -0.144583
0.497625 -0.606927
0.497750 -0.963475
0.497875 -0.602965
0.498000 -0.025963
0.498125 0.764744
0.498250 1.006133
0.498375 0.768428
0.498500 0.176174
0.498625 -0.577509
0.498750 -0.940596
0.498875 -0.772921
0.499000 0.069664
0.499125 0.673574
0.499250 1.026496
0.499375 0.891912
0.499500 -0.046989
